img,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color
04711_00.jpg,levi's,short sleeve,scoop neck,blue,white,casual,tight fit,blue,black
04712_00.jpg,unknown,short sleeve,round neck,pink,light pink,casual,loose fit,black,blonde
04713_00.jpg,unknown,unknown,round neck,black,pink,casual,tight fit,white,blonde
04715_00.jpg,topshop,short sleeve,round neck,light blue,white,casual,loose fit,white,black
04716_00.jpg,unknown,short sleeve,v neck,pink,black,casual,tight fit,black,blonde
04717_00.jpg,patrizia pepe,long sleeve,boat neck,black,silver,casual,tight fit,black,brown
04720_00.jpg,unknown,short sleeve,round neck,red,maroon,casual,tight fit,black,black
04721_00.jpg,unknown,short sleeve,off shoulder,red,unknown,casual,tight fit,red,brown
04722_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,blue,brown
04723_00.jpg,unknown,three quarter sleeve,scoop neck,white,unknown,casual,tight fit,black,blonde
04724_00.jpg,unknown,short sleeve,round neck,green,unknown,casual,loose fit,green,black
04725_00.jpg,given,short sleeve,polo collar,black,white,casual,tight fit,black,brown
04726_00.jpg,vans,short sleeve,round neck,black,white,casual,tight fit,black,brown
04727_00.jpg,polo ralph lauren,short sleeve,polo collar,blue,blue,casual,tight fit,blue,blonde
04728_00.jpg,unknown,long sleeve,v neck,black,white,casual,tight fit,black,brown
04729_00.jpg,unknown,short sleeve,round neck,pink,red,casual,tight fit,blue,blonde
04730_00.jpg,unknown,long sleeve,off shoulder,white,white,casual,tight fit,blue,black
04731_00.jpg,unknown,long sleeve,off shoulder,green,green,casual,tight fit,blue,black
04732_00.jpg,esprit,long sleeve,v neck,navy blue,unknown,casual,tight fit,black,black
04733_00.jpg,unknown,short sleeve,mock neck,black,unknown,casual,tight fit,black,brown
04734_00.jpg,adidas,short sleeve,scoop neck,black,white,casual,tight fit,black,blonde
04736_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,black,black
04737_00.jpg,vila,short sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
04738_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,black,black
04739_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,black,blonde
04740_00.jpg,unknown,short sleeve,strapless,white,yellow,casual,tight fit,yellow,black
04741_00.jpg,hollister,long sleeve,scoop neck,red,unknown,casual,tight fit,black,brown
04742_00.jpg,unknown,long sleeve,polo collar,black,unknown,casual,tight fit,black,blonde
04744_00.jpg,unknown,three quarter sleeve,scoop neck,black,white,casual,loose fit,blue,brown
04745_00.jpg,unknown,short sleeve,cowl neck,pink,red,casual,tight fit,red,brown
04746_00.jpg,unknown,long sleeve,turtleneck,navy,purple,casual,tight fit,black,brown
04747_00.jpg,unknown,short sleeve,scoop neck,white,green,casual,tight fit,blue,blonde
04748_00.jpg,unknown,short sleeve,circle neck,white,golden,casual,loose fit,white,blonde
04749_00.jpg,south beach,short sleeve,v neck,yellow,purple,casual,loose fit,red,blonde
04750_00.jpg,jdy,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
04751_00.jpg,maternity,short sleeve,v neck,black,unknown,casual,tight fit,black,black
04752_00.jpg,g star,short sleeve,round neck,navy blue,white,casual,tight fit,white,black
04753_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,pink,blonde
04754_00.jpg,unknown,long sleeve,v neck,black,black,casual,tight fit,black,black
04755_00.jpg,unknown,long sleeve,v neck,black,purple,casual,loose fit,black,blonde
04756_00.jpg,unknown,short sleeve,cowl neck,green,white,casual,loose fit,red,blonde
04757_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,blue,brown
04758_00.jpg,anna field,short sleeve,v neck,white,unknown,casual,loose fit,black,blonde
04759_00.jpg,missoni,short sleeve,round neck,unknown,unknown,casual,tight fit,blue,black
04760_00.jpg,unknown,short sleeve,v neck,olive,gray,casual,tight fit,white,black
04761_00.jpg,unknown,long sleeve,v neck,green,white,casual,tight fit,blue,blonde
04762_00.jpg,unknown,long sleeve,round neck,white,purple,casual,tight fit,tan,brown
04763_00.jpg,vila,sleeveless,v neck,light green,mint green,casual,tight fit,green,black
04764_00.jpg,unknown,long sleeve,crew neck,white,green,casual,tight fit,blue,blonde
04765_00.jpg,unknown,short sleeve,round neck,white,blue,casual,tight fit,beige,brown
04768_00.jpg,unknown,short sleeve,high neck,black,pink,formal,tight fit,black,black
04769_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
04770_00.jpg,superdry,short sleeve,v neck,black,white,casual,loose fit,black,blonde
04771_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,white,brown
04772_00.jpg,wrangler,short sleeve,round neck,blue,turquoise,casual,loose fit,light blue,brown
04773_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,tight fit,blue,black
04774_00.jpg,unknown,short sleeve,square neck,yellow,yellow,casual,loose fit,yellow,black
04775_00.jpg,unknown,short sleeve,v neck,orange,unknown,casual,tight fit,white,blonde
04776_00.jpg,tommy hilfiger,short sleeve,polo neck,white,red,casual,tight fit,black,brown
04777_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
04778_00.jpg,pieces,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
04779_00.jpg,unknown,short sleeve,round neck,white,pink,casual,tight fit,blue,blonde
04780_00.jpg,unknown,short sleeve,round neck,orange,blue,casual,tight fit,blue,black
04781_00.jpg,unknown,long sleeve,boat neck,gray,black,casual,loose fit,black,blonde
04782_00.jpg,adidas,short sleeve,round neck,white,beige,casual,loose fit,white,black
04785_00.jpg,unknown,long sleeve,v neck,gray,blue,casual,tight fit,green,black
04786_00.jpg,vila,short sleeve,round neck,orange,orange,casual,loose fit,orange,blonde
04787_00.jpg,unknown,long sleeve,round neck,black,unknown,casual,tight fit,black,black
04788_00.jpg,unknown,long sleeve,round neck,black,unknown,casual,tight fit,black,black
04789_00.jpg,unknown,short sleeve,round neck,black,silver,casual,tight fit,blue,black
04790_00.jpg,unknown,short sleeve,round neck,red,brown,casual,tight fit,blue,brown
04791_00.jpg,unknown,short sleeve,mock neck,black,unknown,casual,tight fit,black,brown
04794_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,black
04797_00.jpg,hollister,long sleeve,scoop neck,light blue,light blue,casual,tight fit,black,blonde
04798_00.jpg,unknown,short sleeve,v neck,white,white,casual,loose fit,blue,blonde
04799_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
04800_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,red,brown
04801_00.jpg,unknown,short sleeve,circle neck,white,yellow,casual,tight fit,blue,black
04802_00.jpg,unknown,long sleeve,v neck,pale pink,pale pink,casual,tight fit,blue,black
04803_00.jpg,lee,short sleeve,crew neck,white,black,casual,loose fit,black,brown
04804_00.jpg,unknown,short sleeve,round neck,white,yellow,pastoral,loose fit,blue,red
04805_00.jpg,unknown,short sleeve,cowl neck,pink,unknown,casual,tight fit,white,blonde
04806_00.jpg,only,three quarter sleeve,square neck,orange,orange,casual,tight fit,orange,blonde
04807_00.jpg,wrangler,short sleeve,round neck,blue,black,casual,loose fit,black,brown
04808_00.jpg,disney,short sleeve,round neck,white,blue,casual,loose fit,black,blonde
04809_00.jpg,tommy hilfiger,short sleeve,polo collar,dark blue,white,casual,tight fit,blue,blonde
04810_00.jpg,unknown,sleeveless,v neck,navy blue,black,casual,tight fit,black,brown
04811_00.jpg,unknown,short sleeve,scoop neck,white,green,casual,tight fit,pink,brown
04812_00.jpg,hollister,short sleeve,round neck,yellow,white,casual,tight fit,yellow,black
04813_00.jpg,adidas,short sleeve,round neck,blue,white,casual,tight fit,black,blonde
04814_00.jpg,willa,short sleeve,scoop neck,mint green,mint green,casual,loose fit,black,blonde
04819_00.jpg,object,short sleeve,v neck,yellow,unknown,casual,tight fit,orange,black
04821_00.jpg,unknown,long sleeve,turtleneck,brown,unknown,casual,tight fit,brown,brown
04822_00.jpg,unknown,short sleeve,round neck,pink,light pink,casual,loose fit,black,blonde
04823_00.jpg,unknown,long sleeve,v neck,navy,navy,casual,tight fit,blue,blonde
04824_00.jpg,only,long sleeve,cowl neck,black,unknown,casual,tight fit,blue,blonde
04828_00.jpg,weekday,short sleeve,round neck,white,white,casual,tight fit,green,black
04829_00.jpg,unknown,short sleeve,v neck,light green,white,casual,tight fit,white,brown
04830_00.jpg,unknown,short sleeve,hal neck,black,unknown,casual,loose fit,black,brown
04831_00.jpg,unknown,long sleeve,round neck,navy,green,casual,tight fit,blue,blonde
04832_00.jpg,unknown,short sleeve,v neck,green,green,casual,tight fit,green,blonde
04833_00.jpg,vila,sleeveless,v neck,dark blue,black,casual,tight fit,black,blonde
04835_00.jpg,unknown,three quarter sleeve,round neck,black,unknown,casual,tight fit,black,blonde
04837_00.jpg,unknown,short sleeve,round neck,white,black,casual,loose fit,black,brown
04838_00.jpg,unknown,short sleeve,v neck,black,pink,casual,tight fit,white,black
04839_00.jpg,fila,short sleeve,round neck,navy blue,red,casual,tight fit,white,black
04840_00.jpg,unknown,long sleeve,circle neck,pink,purple,casual,loose fit,pink,blonde
04841_00.jpg,unknown,long sleeve,v neck,gray,unknown,casual,loose fit,green,blonde
04842_00.jpg,unknown,short sleeve,boat neck,green,dark blue,casual,loose fit,green,blonde
04843_00.jpg,unknown,short sleeve,cowl neck,orange,unknown,casual,tight fit,white,black
04844_00.jpg,unknown,long sleeve,high neck,red,red,casual,tight fit,blue,brown
04845_00.jpg,unknown,short sleeve,hal neck,light green,pink,casual,tight fit,green,blonde
04846_00.jpg,unknown,long sleeve,round neck,navy blue,black,casual,tight fit,blue,black
04848_00.jpg,drykorn,short sleeve,scoop neck,blue,blue,casual,loose fit,blue,blonde
04849_00.jpg,unknown,unknown,unknown,unknown,unknown,casual,tight fit,white,brown
04850_00.jpg,champion,short sleeve,round neck,black,white,casual,tight fit,green,blonde
04851_00.jpg,unknown,short sleeve,round neck,white,white,casual,loose fit,white,black
04854_00.jpg,unknown,sleeveless,v neck,white,unknown,casual,tight fit,blue,blonde
04855_00.jpg,gap,short sleeve,round neck,blue,light blue,casual,tight fit,black,blonde
04856_00.jpg,unknown,short sleeve,round neck,navy blue,black,casual,tight fit,blue,blonde
04857_00.jpg,only,short sleeve,round neck,black,black,casual,tight fit,black,black
04858_00.jpg,unknown,short sleeve,round neck,white,green,casual,tight fit,green,blonde
04860_00.jpg,unknown,short sleeve,circle neck,white,pastel rainbow,casual,loose fit,yellow,black
04861_00.jpg,unknown,long sleeve,round neck,white,white,casual,tight fit,blue,blonde
04862_00.jpg,unknown,long sleeve,v neck,white,unknown,casual,tight fit,black,blonde
04863_00.jpg,unknown,short sleeve,v neck,purple,unknown,casual,loose fit,purple,black
04864_00.jpg,unknown,long sleeve,one shoulder,black,unknown,casual,loose fit,black,black
04865_00.jpg,unknown,short sleeve,v neck,orange,brown,casual,tight fit,black,black
04866_00.jpg,unknown,long sleeve,round neck,black,gray,casual,tight fit,black,brown
04867_00.jpg,resume,long sleeve,round neck,gray,black,casual,loose fit,black,brown
04868_00.jpg,unknown,short sleeve,boat neck,navy,purple,casual,tight fit,white,brown
04869_00.jpg,unknown,short sleeve,round neck,red,beige,casual,loose fit,red,blonde
04871_00.jpg,unknown,short sleeve,round neck,white,unknown,casual,tight fit,white,blonde
04872_00.jpg,unknown,short sleeve,scoop neck,green,green,casual,tight fit,beige,black
04873_00.jpg,unknown,long sleeve,round neck,gray,gray,casual,tight fit,black,blonde
04874_00.jpg,unknown,short sleeve,v neck,navy blue,black,casual,tight fit,pink,blonde
04875_00.jpg,nycone,long sleeve,v neck,pink,yellow,casual,tight fit,white,black
04876_00.jpg,unknown,short sleeve,deep v neck,black,unknown,casual,tight fit,black,black
04877_00.jpg,cortefiel,short sleeve,round neck,black,gold,casual,tight fit,brown,black
04878_00.jpg,unknown,short sleeve,cowl neck,black,unknown,casual,tight fit,black,pink
04879_00.jpg,unknown,long sleeve,turtleneck,navy,navy,casual,tight fit,blue,black
04880_00.jpg,supermom,long sleeve,boat neck,black,white,casual,tight fit,black,brown
04881_00.jpg,unknown,short sleeve,v neck,pink,white,casual,tight fit,pink,blonde
04882_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
04883_00.jpg,unknown,long sleeve,crew neck,navy blue,white,casual,tight fit,white,blonde
04885_00.jpg,unknown,long sleeve,v neck,white,red,summer,loose fit,black,blonde
04886_00.jpg,only,short sleeve,round neck,brown,unknown,casual,tight fit,blue,blonde
04887_00.jpg,peak performance,short sleeve,round neck,pink,white,casual,loose fit,pink,blonde
04888_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,blonde
04889_00.jpg,petite,short sleeve,round neck,black,white,casual,tight fit,black,blonde
04890_00.jpg,unknown,long sleeve,boat neck,black,red,casual,tight fit,brown,black
04894_00.jpg,unknown,short sleeve,square neck,blue,light blue,casual,tight fit,black,blonde
04897_00.jpg,prince,short sleeve,round neck,white,purple,casual,tight fit,black,brown
04898_00.jpg,unknown,long sleeve,mock neck,black,white,casual,tight fit,black,red
04899_00.jpg,nike,short sleeve,tube neck,black,white,casual,loose fit,black,blonde
04900_00.jpg,lee,short sleeve,round neck,black,white,casual,loose fit,black,black
04901_00.jpg,unknown,short sleeve,v neck,green,white,casual,tight fit,black,blonde
04902_00.jpg,icebreaker,short sleeve,scoop neck,black,gray,casual,tight fit,black,brown
04904_00.jpg,american eagle,short sleeve,hal neck,black,white,casual,tight fit,black,blonde
04905_00.jpg,maui & sons,short sleeve,round neck,white,pastel,casual,tight fit,yellow,brown
04906_00.jpg,unknown,short sleeve,round neck,blue,blue,casual,tight fit,white,blonde
04907_00.jpg,unknown,short sleeve,boat neck,dark blue,unknown,casual,tight fit,black,black
04909_00.jpg,pierre cardi,short sleeve,v neck,blue,orange,casual,loose fit,blue,brown
04910_00.jpg,blue & brown,short sleeve,v neck,black,silver,casual,tight fit,blue,blonde
04911_00.jpg,unknown,short sleeve,round neck,dark blue,black,casual,tight fit,green,black
04915_00.jpg,zella,long sleeve,scoop neck,red,unknown,casual,tight fit,white,black
04916_00.jpg,evans,long sleeve,round neck,black,yellow,casual,tight fit,black,brown
04917_00.jpg,unknown,short sleeve,round neck,white,yellow,casual,loose fit,yellow,brown
04918_00.jpg,unknown,short sleeve,boat neck,black,unknown,casual,tight fit,black,black
04919_00.jpg,even&odd,sleeveless,round neck,purple,unknown,casual,tight fit,purple,black
04920_00.jpg,unknown,long sleeve,v neck,black,white,casual,tight fit,pink,black
04921_00.jpg,unknown,long sleeve,v neck,orange,red,casual,tight fit,orange,blonde
04922_00.jpg,vans,short sleeve,round neck,white,black,casual,tight fit,blue,black
04923_00.jpg,carilion,short sleeve,round neck,gray,pink,casual,tight fit,white,blonde
04924_00.jpg,khujo,long sleeve,boat neck,black,unknown,casual,tight fit,blue,blonde
04925_00.jpg,unknown,long sleeve,v neck,blue,unknown,casual,tight fit,blue,black
04927_00.jpg,tom tailor,short sleeve,boat neck,pink,unknown,casual,loose fit,pink,blonde
04928_00.jpg,unknown,short sleeve,round neck,white,green,casual,tight fit,red,black
04929_00.jpg,unknown,short sleeve,circle neck,white,pink,casual,loose fit,black,brown
04930_00.jpg,unknown,short sleeve,cowl neck,navy blue,white,casual,tight fit,beige,brown
04932_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,yellow,black
04933_00.jpg,unknown,long sleeve,round neck,white,unknown,casual,tight fit,black,black
04934_00.jpg,unknown,long sleeve,v neck,blue,green,casual,tight fit,black,brown
04935_00.jpg,unknown,short sleeve,round neck,pink,beige,casual,loose fit,pink,blonde
04936_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,tight fit,black,brown
04937_00.jpg,unknown,three quarter sleeves,v neck,light pink,white lace,casual,loose fit,pink,blonde
04938_00.jpg,unknown,short sleeve,round neck,gray,white,casual,tight fit,black,brown
04939_00.jpg,unknown,sleeveless,v neck,black,orange,casual,tight fit,blue,blonde
04940_00.jpg,unknown,bell sleeve,v neck,black,unknown,casual,tight fit,black,brown
04941_00.jpg,unknown,long sleeve,one shoulder,black,white,casual,one shoulder,black,black
04942_00.jpg,unknown,short sleeve,cowl neck,black,unknown,casual,tight fit,green,brown
04943_00.jpg,unknown,short sleeve,round neck,white,red,casual,tight fit,beige,blonde
04945_00.jpg,kings of indigo,long sleeve,polo collar,orange,unknown,casual,tight fit,orange,blonde
04947_00.jpg,unknown,long sleeve,v neck,red,unknown,casual,tight fit,red,black
04948_00.jpg,gap,short sleeve,v neck,white,white,casual,tight fit,blue,blonde
04951_00.jpg,unknown,sleeveless,high neck,green,mint green,casual,tight fit,white,blonde
04952_00.jpg,unknown,short sleeve,v neck,black,lace,casual,tight fit,black,blonde
04954_00.jpg,unknown,short sleeve,v neck,green,green,casual,tight fit,green,brown
04955_00.jpg,polo ralph lauren,short sleeve,polo collar,red,blue,casual,loose fit,red,blonde
04956_00.jpg,unknown,short sleeve,round neck,navy blue,floral pattern,casual,tight fit,black,blonde
04958_00.jpg,unknown,short sleeve,heart neck,white,white,casual,tight fit,yellow,blonde
04959_00.jpg,unknown,unknown,v neck,orange,unknown,casual,tight fit,orange,blonde
04960_00.jpg,saint,short sleeve,round neck,beige,yellow,casual,tight fit,yellow,brown
04962_00.jpg,unknown,long sleeve,v neck,pink,orange,casual,loose fit,orange,black
04964_00.jpg,unknown,short sleeve,round neck,navy blue,white,casual,tight fit,white,brown
04965_00.jpg,unknown,long sleeve,v neck,teal,teal,casual,tight fit,blue,blonde
04966_00.jpg,unknown,short sleeve,cowl neck,teal,teal,casual,tight fit,green,black
04967_00.jpg,envii,sleeveless,round neck,yellow,black,casual,tight fit,blue,blonde
04968_00.jpg,tory burch,short sleeve,round neck,white,gray,casual,tight fit,black,blonde
04969_00.jpg,unknown,short sleeve,round neck,mint green,mint green,casual,loose fit,green,blonde
04970_00.jpg,unknown,long sleeve,round neck,red,red,casual,tight fit,black,brown
04971_00.jpg,unknown,short sleeve,v neck,navy blue,gray,casual,loose fit,yellow,blonde
04973_00.jpg,unknown,long sleeve,v neck,teal,black,casual,tight fit,pink,black
04974_00.jpg,unknown,sleeveless,round neck,light blue,light blue,casual,loose fit,blue,blonde
04975_00.jpg,unknown,long sleeve,v neck,black,gray,casual,loose fit,black,blonde
04976_00.jpg,unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,black,black
04977_00.jpg,jack wills,short sleeve,round neck,white,black,casual,tight fit,blue,blonde
04978_00.jpg,only,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
04979_00.jpg,unknown,sleeveless,v neck,black,blue,casual,tight fit,blue,blonde
04980_00.jpg,unknown,short sleeve,v neck,black,beige,casual,tight fit,black,blonde
04981_00.jpg,missguided,long sleeve,round neck,green,pink,casual,loose fit,black,blonde
04982_00.jpg,tall,short sleeve,round neck,green,green,casual,tight fit,black,brown
04984_00.jpg,only,short sleeve,scoop neck,dark blue,white,casual,tight fit,blue,blonde
04985_00.jpg,missguided,long sleeve,v neck,black,unknown,casual,tight fit,black,blonde
04986_00.jpg,unknown,short sleeve,scoop neck,black,green,casual,tight fit,black,brown
04988_00.jpg,unknown,long sleeve,v neck,green,pink,casual,loose fit,green,black
04989_00.jpg,unknown,long sleeve,boat neck,yellow,white,casual,tight fit,blue,black
04990_00.jpg,unknown,short sleeve,cowl neck,orange,orange,casual,loose fit,red,blonde
04991_00.jpg,unknown,three quarter sleeve,scoop neck,maroon,maroon,casual,loose fit,red,blonde
04993_00.jpg,kiomi,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
04994_00.jpg,unknown,sleeveless,round neck,blue,teal,casual,tight fit,blue,blonde
04995_00.jpg,evans,short sleeve,v neck,black,silver,casual,loose fit,black,black
04996_00.jpg,rl,short sleeve,square neck,black,black,casual,tight fit,blue,brown
04997_00.jpg,superdry,short sleeve,scoop neck,black,brown,casual,tight fit,black,brown
04998_00.jpg,unknown,short sleeve,v neck,orange,green,casual,loose fit,yellow,brown
04999_00.jpg,unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,black,black
05000_00.jpg,unknown,short sleeve,v neck,white,unknown,casual,tight fit,white,blonde
05001_00.jpg,unknown,long sleeve,v neck,pink,purple,casual,tight fit,red,blonde
05002_00.jpg,unknown,long sleeve,v neck,red,red,casual,tight fit,red,black
05003_00.jpg,unknown,short sleeve,hal collar,pink,light pink,casual,tight fit,black,brown
05004_00.jpg,unknown,sleeveless,v neck,black,silver,casual,tight fit,red,blonde
05005_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,loose fit,blue,blonde
05007_00.jpg,statiquo,long sleeve,round neck,burgundy,burgundy,casual,loose fit,white,black
05008_00.jpg,vila,long sleeve,v neck,purple,maroon,casual,tight fit,blue,blonde
05009_00.jpg,unknown,long sleeve,round neck,gray,gray,casual,loose fit,gray,black
05012_00.jpg,unknown,short sleeve,scoop neck,blue,white,casual,tight fit,blue,blonde
05013_00.jpg,only,long sleeve,boat neck,gray,gray,casual,tight fit,blue,black
05015_00.jpg,unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
05016_00.jpg,unknown,short sleeve,round neck,dark blue,pink,casual,tight fit,yellow,black
05017_00.jpg,unknown,short sleeve,cowl neck,blue,light blue,casual,tight fit,blue,blonde
05018_00.jpg,unknown,long sleeve,boat neck,pink,pink,casual,tight fit,blue,blonde
05019_00.jpg,unknown,short sleeve,scoop neck,white,unknown,casual,tight fit,black,blonde
05020_00.jpg,unknown,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,black
05021_00.jpg,vila,short sleeve,v neck,red,unknown,casual,tight fit,red,brown
05023_00.jpg,desigual,short sleeve,v neck,white,unknown,casual,loose fit,black,black
05024_00.jpg,unknown,long sleeve,v neck,yellow,pink,casual,loose fit,black,black
05025_00.jpg,unknown,long sleeve,circle neck,pale yellow,pink stripe,casual,tight fit,blue,blonde
05026_00.jpg,unknown,short sleeve,boat neck,black,unknown,casual,tight fit,black,black
05027_00.jpg,unknown,short sleeve,round neck,white,silver,casual,tight fit,blue,black
05028_00.jpg,unknown,short sleeve,v neck,black,gray,casual,tight fit,brown,blonde
05029_00.jpg,unknown,short sleeve,boat neck,black,unknown,informal,tight fit,black,brown
05030_00.jpg,evans,short sleeve,v neck,yellow,black,casual,loose fit,black,blonde
05031_00.jpg,unknown,short sleeve,round neck,white,black,casual,loose fit,black,black
05033_00.jpg,unknown,short sleeve,v neck,black,lace,casual,tight fit,black,black
05034_00.jpg,unknown,long sleeve,round neck,pink,red,casual,loose fit,white,brown
05035_00.jpg,vila,short sleeve,round neck,dark blue,dark blue,casual,tight fit,tan,red
05036_00.jpg,unknown,sleeveless,v neck,black,white,casual,tight fit,white,black
05037_00.jpg,evans,short sleeve,v neck,black,pink,casual,tight fit,blue,blonde
05038_00.jpg,dorothy perkins,long sleeve,v neck,green,black,casual,tight fit,blue,black
05039_00.jpg,unknown,short sleeve,v neck,white,lace,casual,tight fit,blue,brown
05040_00.jpg,unknown,long sleeve,scoop neck,grey,unknown,casual,tight fit,black,brown
05041_00.jpg,unknown,long sleeve,boat neck,purple,light purple,casual,tight fit,black,brown
05042_00.jpg,unknown,short sleeve,v neck,white,gray,casual,tight fit,blue,black
05045_00.jpg,unknown,long sleeve,round neck,white,white,casual,tight fit,blue,blonde
05046_00.jpg,unknown,long sleeve,boat neck,black,black,casual,tight fit,black,brown
05047_00.jpg,unknown,short sleeve,round neck,white,purple,casual,tight fit,blue,black
05048_00.jpg,unknown,long sleeve,v neck,blue,unknown,casual,tight fit,blue,blonde
05049_00.jpg,unknown,short sleeve,v neck,black,white,casual,tight fit,blue,brown
05050_00.jpg,unknown,short sleeve,square neck,purple,unknown,casual,tight fit,black,brown
05051_00.jpg,unknown,long sleeve,v neck,green,blue,casual,tight fit,blue,blonde
05054_00.jpg,unknown,short sleeve,cowl neck,yellow,unknown,casual,tight fit,yellow,blonde
05055_00.jpg,unknown,long sleeve,scoop neck,gray,black,casual,tight fit,blue,black
05057_00.jpg,puma,short sleeve,v neck,black,white,casual,tight fit,black,black
05060_00.jpg,unknown,short sleeve,v neck,black,black,casual,tight fit,black,blonde
05061_00.jpg,lee,short sleeve,round neck,white,beige,casual,tight fit,blue,black
05062_00.jpg,pieces,long sleeve,boat neck,orange,unknown,casual,tight fit,orange,blonde
05063_00.jpg,fila,short sleeve,round neck,blue,unknown,casual,loose fit,blue,black
05064_00.jpg,lilac,short sleeve,round neck,lilac,unknown,casual,loose fit,purple,brown
05067_00.jpg,under armour,short sleeve,v neck,blue,light blue,casual,tight fit,black,blonde
05068_00.jpg,unknown,short sleeve,round neck,purple,pink,casual,loose fit,blue,blonde
05069_00.jpg,unknown,short sleeve,v neck,black,lace,casual,tight fit,beige,brown
05070_00.jpg,unknown,long sleeve,round neck,navy,white,casual,tight fit,black,blonde
05071_00.jpg,unknown,short sleeve,scoop neck,black,lace,casual,tight fit,beige,brown
05072_00.jpg,killa,short sleeve,round neck,black,black,casual,loose fit,black,black
05073_00.jpg,unknown,long sleeve,v neck,white,red,casual,tight fit,blue,blonde
05075_00.jpg,unknown,short sleeve,round neck,pink,beige,casual,loose fit,pink,brown
05076_00.jpg,ragged jeans,short sleeve,round neck,black,white,casual,tight fit,gray,black
05077_00.jpg,unknown,short sleeve,round neck,green,gray,casual,tight fit,white,blonde
05079_00.jpg,unknown,short sleeve,v neck,light blue,gray,casual,tight fit,black,brown
05080_00.jpg,unknown,long sleeve,boat neck,black,white and gold,casual,tight fit,white,blonde
05081_00.jpg,only,short sleeve,scoop neck,green,green,casual,tight fit,blue,brown
05082_00.jpg,karl lagerfeld,short sleeve,circle neck,white,unknown,casual,tight fit,black,red
05083_00.jpg,jdy,short sleeve,scoop neck,burgundy,unknown,casual,tight fit,black,black
05084_00.jpg,unknown,short sleeve,round neck,white,unknown,casual,tight fit,white,brown
05085_00.jpg,unknown,long sleeve,high neck,red,orange,casual,loose fit,red,black
05086_00.jpg,unknown,long sleeve,v neck,dark blue,unknown,casual,tight fit,beige,black
05088_00.jpg,unknown,short sleeve,scoop neck,white,black,casual,tight fit,blue,brown
05089_00.jpg,unknown,short sleeve,scoop neck,white,gray,casual,tight fit,black,brown
05090_00.jpg,g star,short sleeve,scoop neck,black,white,casual,tight fit,black,brown
05092_00.jpg,wrangler,short sleeve,round neck,black,white,casual,loose fit,black,brown
05093_00.jpg,jacqueline de lorient,long sleeve,v neck,yellow,yellow,casual,tight fit,yellow,black
05095_00.jpg,only t,long sleeve,v neck,green,green,casual,tight fit,green,blonde
05096_00.jpg,unknown,short sleeve,round neck,black,yellow,casual,tight fit,black,black
05097_00.jpg,unknown,long sleeve,boat neck,brown,black,casual,loose fit,black,brown
05098_00.jpg,unknown,short sleeve,boat neck,white,brown,casual,loose fit,black,brown
05099_00.jpg,unknown,short sleeve,round neck,white,unknown,casual,tight fit,white,black
05100_00.jpg,unknown,sleeveless,round neck,black,white,casual,tight fit,white,brown
05102_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,black
05103_00.jpg,unknown,short sleeve,v neck,green,brown,casual,tight fit,green,blonde
05106_00.jpg,unknown,short sleeve,hal cut out,black,unknown,casual,tight fit,black,brown
05107_00.jpg,unknown,short sleeve,round neck,black,red,casual,tight fit,green,brown
05108_00.jpg,unknown,short sleeve,round neck,black,floral,casual,loose fit,blue,blonde
05109_00.jpg,unknown,short sleeve,round neck,white,green,casual,tight fit,black,brown
05110_00.jpg,unknown,short sleeve,boat neck,yellow,purple,casual,tight fit,white,brown
05111_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,blonde
05113_00.jpg,unknown,long sleeve,boat neck,black,pinstripe,casual,tight fit,white,blonde
