img,description
04692_00.jpg,"The dress is a blue floral print spaghetti strap top with thin straps and a V-neckline, paired with light blue jeans."
04693_00.jpg,"The dress is a white t-shirt with a green skirt tied at the waist, featuring pockets and buttons."
04695_00.jpg,The dress is a leopard print top with long sleeves and a black drawstring waistband.
04696_00.jpg,The dress is a white t-shirt with red text and red high-waisted jeans.
04697_00.jpg,The dress is a black long-sleeved top with lace details and a light blue skirt with a silver buckle.
04698_00.jpg,"The dress is a long-sleeved, lime-green top and matching pants with a subtle checkered pattern."
04701_00.jpg,"The dress is a long-sleeved, olive green top with a crew neckline and fitted fit, paired with high-waisted, beige pants featuring front pockets and a button closure at the waist."
04702_00.jpg,"The dress is a yellow and white color-blocked t-shirt with short sleeves and a crew neckline, paired with blue jeans."
04703_00.jpg,"The dress is a black short-sleeved top with a round neckline and a relaxed fit, paired with white sweatpants featuring a navy blue stripe on one leg."
04704_00.jpg,"The dress is a pink t-shirt with the word ""BOSS"" printed on it, worn over white pants."
04705_00.jpg,The dress is a sleeveless black top with white polka dots and white pants.
04706_00.jpg,The dress is a white short-sleeved top with a lace detail on the shoulder and floral-patterned pants.
04708_00.jpg,"The dress is a blue and white striped short-sleeved top with a boat neckline, paired with white pants."
04709_00.jpg,The dress is a maroon top with short sleeves and a maroon skirt with beige stripes.
04710_00.jpg,"The dress is a long-sleeved, olive-green top with a boat neckline and a subtle pattern."
04711_00.jpg,"The dress is a blue tank top with the Levi Strauss & Co. logo embroidered on it, paired with black denim shorts."
04712_00.jpg,"The dress is a sleeveless, pastel pink top with lace detailing on the shoulders and neckline, paired with a fitted denim skirt."
04713_00.jpg,"The dress is a colorful, patterned top with a black and white skirt."
04715_00.jpg,"The dress is a light blue crop top with the word ""MALIBU"" embroidered on the left side, paired with white striped pants."
04716_00.jpg,"The dress is a sleeveless, pink polka dot blouse worn over black pants."
04717_00.jpg,"The dress is black with silver sequins spelling out ""Patrizia Pepe Firenze"" on the front, paired with gray and white checkered pants."
04720_00.jpg,The dress is a maroon top with lace details and black leather pants.
04721_00.jpg,The dress is a red off-shoulder top with ruffled sleeves and a black buttoned mini skirt.
04722_00.jpg,The dress is a black T-shirt with a white graphic of a woman's face and jeans.
04723_00.jpg,The dress is a white top with a tie waist and navy blue floral pants.
04724_00.jpg,"The dress is a bright green t-shirt with short sleeves and a scoop neckline, paired with light blue jeans."
04725_00.jpg,"The dress is a black short-sleeved jumpsuit with a collar and a silver zipper, featuring a tie-waist design and pockets on the sides."
04726_00.jpg,"The dress is black with white text and graphics, featuring the ""Off The Wall"" logo and the year 1966."
04727_00.jpg,"The dress is a blue polo shirt with short sleeves and a collar, paired with gray plaid pants."
04728_00.jpg,"The dress is a black long-sleeved top with lace details on the shoulders and sleeves, paired with high-waisted gray jeans."
04729_00.jpg,The dress is a floral print top with a blue trim and blue jeans.
04730_00.jpg,"The dress is a white, off-the-shoulder top with long sleeves and a fitted waist, paired with high-waisted blue jeans."
04731_00.jpg,"The dress is a green velvet crop top with puffed sleeves and a square neckline, paired with distressed light blue jeans."
04732_00.jpg,"The dress is a black long-sleeved top with a V-neckline and a small silver button on the left side, paired with light blue jeans."
04733_00.jpg,"The dress is a sleeveless, high-necked, olive green ribbed top with black jeans."
04734_00.jpg,The dress is a black Adidas tank top with a scoop neckline and thin white stripes on the sides.
04736_00.jpg,"The dress is a black long-sleeved top with a square neckline and a silver buckle, paired with beige high-waisted pants featuring button details."
04737_00.jpg,The dress is a black short-sleeved top with a green leopard print skirt.
04738_00.jpg,The dress is a black ribbed short-sleeved top paired with a zebra-print pencil skirt.
04739_00.jpg,The dress is a black long-sleeved top with a round neckline and a plaid skirt in orange and white colors.
04740_00.jpg,"The dress is a sleeveless, white and yellow striped tank top with a scoop neckline and button details on the waistband."
04741_00.jpg,"The dress is a red, long-sleeved, scoop-neck top with a ribbed texture and black pants underneath."
04742_00.jpg,"The dress is a long, navy blue dress with a drawstring waist and a V-neckline."
04744_00.jpg,"The dress is a black and white leopard print top with a black panel on the side, paired with blue jeans."
04745_00.jpg,"The dress is a coral pink spaghetti strap top with thin straps and a V-neckline, paired with light blue jeans."
04746_00.jpg,"The dress is a long-sleeved, mock-neck top with horizontal stripes in navy blue, purple, and orange colors, paired with black jeans."
04747_00.jpg,"The dress is a white spaghetti strap top with eyelet lace and button details, paired with blue jeans."
04748_00.jpg,"The dress is a white T-shirt with a gold splatter design and the word ""SHINE"" written on it, paired with blue jeans."
04749_00.jpg,"The dress is a patchwork floral print top with short sleeves and a V-neckline, paired with blue jeans."
04750_00.jpg,"The dress is a black, short-sleeved, waffle-knit top with a front twist detail and blue jeans."
04751_00.jpg,"The dress is a black, short-sleeved top with a V-neckline and a tie at the waist, worn over floral-patterned pants."
04752_00.jpg,"The dress is a navy blue G-Star Raw Denim t-shirt with a white logo and black stripes on the side, paired with white jeans."
04753_00.jpg,"The dress is a black, short-sleeved top with a round neckline and pink pants."
04754_00.jpg,"The dress is a black ribbed long-sleeved top with lace detailing at the neckline, paired with black jeans."
04755_00.jpg,"The dress is a black long-sleeved top with a V-neckline, featuring white polka dots and blue floral patterns throughout."
04756_00.jpg,"The dress is a green and white tropical leaf print off-shoulder top with ruffled sleeves, paired with blue jeans."
04757_00.jpg,"The dress is a black t-shirt with short sleeves and a round neckline, worn over light blue jeans."
04758_00.jpg,"The dress is a sleeveless, light green blouse with a V-neckline and a front button closure, paired with black leggings."
04759_00.jpg,"The dress is a sleeveless, short-sleeved top with a zigzag pattern in various colors, paired with light blue jeans."
04760_00.jpg,"The dress is a green, short-sleeved, V-neck t-shirt with a scoop neckline and a fitted silhouette."
04761_00.jpg,"The dress is a teal green long sleeve top with lace shoulders and a front button, paired with high-waisted blue jeans."
04762_00.jpg,"The dress is a long-sleeved, floral-patterned top with a mix of purple, blue, and black colors, paired with tan pants."
04763_00.jpg,"The dress is a sleeveless, light blue blouse with a V-neckline and a green pair of pants with a tie at the waist."
04764_00.jpg,"The dress is a long-sleeved, striped shirt with horizontal green and white stripes, paired with light blue jeans."
04765_00.jpg,"The dress is a white short-sleeved blouse with colorful patterns of ropes, flags, and anchors, paired with beige shorts."
04768_00.jpg,"The dress is a black, sequined hal top with a high neckline and a fitted silhouette, paired with matching black pants."
04769_00.jpg,"The dress is a navy blue, short-sleeved top with a boat neckline and a fitted silhouette, paired with matching navy blue pants featuring front pockets."
04770_00.jpg,"The dress is a black spaghetti strap top with white polka dots and gold buttons down the front, paired with light blue jeans."
04771_00.jpg,The dress is a white sleeveless top with lace-up details and a leopard print skirt with a silver zipper.
04772_00.jpg,"The dress is a teal Wrangler t-shirt with white stripes on the sleeves and collar, paired with light blue jeans."
04773_00.jpg,"The dress is a light pink, short-sleeved t-shirt with a V-neckline and a fitted silhouette."
04774_00.jpg,The dress is a yellow square neck short-sleeved top with puffed sleeves and a pair of white pants with black stripes.
04775_00.jpg,"The dress is a sleeveless, orange blouse with a pleated front and white pants."
04776_00.jpg,"The dress is a white polo shirt with a small red, white, and blue striped logo on the left chest area, paired with black pants."
04777_00.jpg,"The dress is a black, short-sleeved t-shirt with a scoop neckline and a relaxed fit."
04778_00.jpg,"The dress is a black, short-sleeved top with a textured pattern and a black leather skirt with silver buttons."
04779_00.jpg,"The dress is a sleeveless, white top with colorful patterns and thin straps, paired with high-waisted blue jeans."
04780_00.jpg,"The dress is a colorful, patterned top with short sleeves and a fitted waist, paired with high-waisted, buttoned navy blue pants."
04781_00.jpg,"The dress is a long-sleeved, heather gray top with a boat neckline and a black pleated skirt."
04782_00.jpg,"The dress is a white and beige color-blocked T-shirt with a large, curved beige stripe on the front."
04785_00.jpg,"The dress is a two-piece set consisting of a long-sleeved crop top and a fitted pencil skirt, both featuring horizontal stripes in shades of green and blue."
04786_00.jpg,The dress is an orange short-sleeved top with a boat neckline and checkered pants.
04787_00.jpg,The dress is a black sequined skirt with a matching top featuring a zigzag pattern and a fringed hemline.
04788_00.jpg,The dress is a black sequined skirt with a matching top featuring a zigzag pattern and a fringed hemline.
04789_00.jpg,The dress is a black sequined top with short sleeves and blue plaid pants.
04790_00.jpg,"The dress is a maroon-colored blouse with a ruffled neckline and short sleeves, paired with high-waisted blue jeans."
04791_00.jpg,"The dress is black with a pol collar and short sleeves, paired with a white skirt featuring black polka dots and a red zipper on the side."
04794_00.jpg,The dress is a black long-sleeved top with a V-neckline and black sequined pants.
04797_00.jpg,"The dress is a light blue, long-sleeved top with a scoop neckline and a black belt with silver embellishments."
04798_00.jpg,"The dress is a white striped spaghetti strap top paired with blue flare jeans, accessorized with a crochet bag and brown sandals."
04799_00.jpg,"The dress is a black sleeveless jumpsuit with a plunging neckline, a fitted bodice, and a tie waist at the front."
04800_00.jpg,"The dress is a white and navy blue striped t-shirt with lace details on the shoulders, paired with red jeans."
04801_00.jpg,The dress is a white t-shirt with yellow horizontal stripes and short sleeves.
04802_00.jpg,"The dress is a long-sleeved, off-white blouse with a V-neckline and button details on the cuffs and front."
04803_00.jpg,"The dress is a white t-shirt with the word ""Lee"" printed on it, worn over black leggings."
04804_00.jpg,"The dress is a white t-shirt with a colorful mountain and sunset graphic on the front, along with the text ""Find Your Explorer."""
04805_00.jpg,The dress is a coral-colored spaghetti strap top with a cowl neckline and white high-waisted jeans.
04806_00.jpg,"The dress is a rust-colored, short-sleeved, buttoned top with a square neckline and black jeans."
04807_00.jpg,The dress is a navy blue Wrangler T-shirt with a black rectangular logo on the front.
04808_00.jpg,"The dress is a white T-shirt featuring an illustration of Cinderella and the word ""Cinderella"" in black letters."
04809_00.jpg,"The dress is a navy blue polo shirt with short sleeves and a small red, white, and blue Tommy Hilfiger logo on the left chest area."
04810_00.jpg,The dress is a navy blue sleeveless top with a lace neckline and snake print pants.
04811_00.jpg,The dress is a white spaghetti strap top with lace details and pink paper-bag pants with a bow tie at the waist.
04812_00.jpg,"The dress is a short-sleeved, color-blocked t-shirt with yellow and white stripes, paired with light blue jeans."
04813_00.jpg,The dress is a blue crop top with a white logo on the left chest and black shorts with white logos on the sides.
04814_00.jpg,"The dress is a light blue, short-sleeved blouse with a round neckline and a fitted silhouette, paired with black leather pants."
04819_00.jpg,The dress is a mustard yellow short-sleeved top with a V-neckline and a black and orange checkered skirt with button details down the front.
04821_00.jpg,"The dress is a long-sleeved, turtle-neck top in a warm brown color, paired with a leopard print skirt featuring orange and black spots on a brown background."
04822_00.jpg,"The dress is a peach-colored, short-sleeved top with a scoop neckline and a gold necklace."
04823_00.jpg,"The dress is a navy blue long-sleeved top with a V-neckline and a fitted silhouette, paired with blue jeans."
04824_00.jpg,"The dress is a black top with lace sleeves and a black turtleneck, paired with light blue jeans."
04828_00.jpg,"The dress is a white sleeveless top with a scoop neckline and a fitted silhouette, paired with olive green high-waisted pants featuring a front zipper."
04829_00.jpg,"The dress is a sleeveless mint green top with lace detailing on the neckline, paired with white pants."
04830_00.jpg,The dress is a two-piece set featuring a black hal crop top and a light blue skirt with ruffled details and a bow at the waist.
04831_00.jpg,"The dress is a long-sleeved, navy blue top with a subtle green floral pattern and a boat neckline."
04832_00.jpg,The dress is a green V-neck T-shirt with black pants featuring white stitching and a button on the waistband.
04833_00.jpg,"The dress is a sleeveless navy blue blouse with a V-neckline and a front knot, worn over black pants."
04835_00.jpg,"The dress is a black, long-sleeved top with a flared hemline and a silver necklace."
04837_00.jpg,"The dress is a white T-shirt with a mermaid graphic and text that reads ""Keep a shell Save a Mermaid."""
04838_00.jpg,"The dress is a sleeveless black top with a floral pattern featuring pink and white flowers on green leaves, paired with white pants."
04839_00.jpg,"The dress is a navy blue and white tennis dress with red and black stripes, paired with a white skirt featuring a Nike logo."
04840_00.jpg,"The dress is a long-sleeved, pink and white checkered outfit with a pocket on the chest."
04841_00.jpg,"The dress is a light gray hoodie with blue drawstrings and front pockets, paired with olive green pants."
04842_00.jpg,"The dress is a teal green t-shirt with black stripes and a scoop neck, worn over blue jeans."
04843_00.jpg,The dress is an orange sleeveless top with a round neckline and white pants.
04844_00.jpg,"The dress is a maroon lace top with a high collar and long sleeves, worn over blue jeans."
04845_00.jpg,"The dress is a sleeveless, floral-patterned hal dress with a hal tie waist and a hal hal."
04846_00.jpg,"The dress is a long-sleeved, navy blue top with a crew neckline and fitted fit."
04848_00.jpg,"The dress is a blue, short-sleeved, scoop-neck t-shirt with a slightly slubbed texture."
04849_00.jpg,The dress is a black floral print blouse with white pants.
04850_00.jpg,The dress is a black Champion brand T-shirt paired with camouflage-patterned sweatpants featuring white stripes on the sides.
04851_00.jpg,"The dress is a white, short-sleeved t-shirt with a round neckline and a loose fit."
04854_00.jpg,"The dress is a white, sleeveless top with thin straps and a layered design."
04855_00.jpg,"The dress is a sleeveless, blue chambray top with thin straps and a front pocket, worn over black pants."
04856_00.jpg,The dress is a sleeveless navy blue top with a floral patterned skirt.
04857_00.jpg,The dress is a black short-sleeved top with a mesh panel on the chest and blue jeans.
04858_00.jpg,"The dress is a white, short-sleeved top with a subtle pattern and light green shorts with a bow tie at the waist."
04860_00.jpg,The dress is a white crop top with colorful horizontal stripes and a yellow mini skirt.
04861_00.jpg,"The dress is a white long-sleeved top with a scoop neckline and fitted fit, paired with blue jeans."
04862_00.jpg,The dress is a white long-sleeved top with a deep V-neckline and black pants tied at the waist.
04863_00.jpg,"The dress is a maroon-colored, short-sleeved top with a criss-cross neckline and green pants."
04864_00.jpg,"The dress is black, off-the-shoulder with a drawstring waist and long sleeves."
04865_00.jpg,"The dress is a burnt orange short-sleeved blouse with a high collar and puff sleeves, paired with a black skirt featuring a gold belt buckle."
04866_00.jpg,The dress is black with white speckled patterns and has a boat neckline and 3/4 sleeves.
04867_00.jpg,"The dress is a long-sleeved, black and white patterned dress with a camouflage skirt."
04868_00.jpg,"The dress is a sleeveless, colorful floral print top with a high-low hemline and white pants underneath."
04869_00.jpg,The dress is a red and gray patterned romper with a tie waist.
04871_00.jpg,The dress is a sleeveless white top with a lace neckline and a navy blue skirt.
04872_00.jpg,"The dress is a green sleeveless top with a front zipper, two pockets, and beige pants with a black belt."
04873_00.jpg,"The dress is a long-sleeved, dark gray top with a boat neckline and tied cuffs at the wrists, paired with black pants."
04874_00.jpg,The dress is a navy blue short-sleeved top with a boat neckline and pink high-waisted trousers.
04875_00.jpg,"The dress is a long-sleeved, floral-patterned blouse with a deep V-neckline and a white pencil skirt."
04876_00.jpg,The dress is a black sleeveless top with a scoop neckline and a zebra print skirt.
04877_00.jpg,"The dress is a maroon-colored, short-sleeved top with gold buttons down the front and a matching skirt with gold buttons at the hemline."
04878_00.jpg,The dress is a black spaghetti strap top with lace trim and blue jeans.
04879_00.jpg,The dress is a navy blue long-sleeved top with a mock neck and fitted pants.
04880_00.jpg,"The dress is a black long-sleeved top with a heart and vine print on the front, featuring a ""made with love"" message."
04881_00.jpg,"The dress is a pink spaghetti strap top with thin straps and a fitted, form-fitting style."
04882_00.jpg,"The dress is a black, sleeveless, ribbed knit top with thin straps and white high-waisted pants."
04883_00.jpg,"The dress is a long-sleeved, black and white striped top with neon green accents on the cuffs and neckline."
04885_00.jpg,"The dress is a white blouse with floral embroidery on the chest and sleeves, paired with dark blue pants."
04886_00.jpg,"The dress is a green, short-sleeved t-shirt with a round neckline and a relaxed fit."
04887_00.jpg,"The dress is a light pink t-shirt with the words ""PEAK PERFORMANCE"" printed on it, paired with gray shorts."
04888_00.jpg,"The dress is a black long-sleeved top with a V-neckline and a fitted silhouette, paired with gray jeans."
04889_00.jpg,"The dress is a floral print top with zebra stripes and ruffled sleeves, paired with black leather pants."
04890_00.jpg,"The dress is black with a lace neckline and long sleeves, paired with brown pants."
04894_00.jpg,"The dress is a sleeveless, blue chambray top with square neckline and thin straps."
04897_00.jpg,"The dress is a white t-shirt with a graphic of a person riding a motorcycle and the text ""Purple Rain"" in cursive font."
04898_00.jpg,"The dress is a black ribbed long-sleeved top with lace trim at the collar and cuffs, paired with a patterned skirt featuring a snake skin print."
04899_00.jpg,"The dress is a black tube top with ""JUST DO IT."" written on it, paired with matching black cargo pants."
04900_00.jpg,The dress is a black Lee t-shirt with white text and gray jeans.
04901_00.jpg,"The dress is a sleeveless, floral-patterned blouse with a V-neckline and black pants underneath."
04902_00.jpg,"The dress is a black, short-sleeved top with a zipper at the waist and black shorts with a zipper at the waist."
04904_00.jpg,The dress is a black ribbed hal crop top with thin straps and white jeans.
04905_00.jpg,"The dress is a white t-shirt with a colorful graphic of a palm tree, sun, and waves, along with the text ""Maui's Sons."""
04906_00.jpg,"The dress is a blue sleeveless top with ruffled shoulders and a tie waist, paired with white pants."
04907_00.jpg,The dress is a black short-sleeved top paired with a leopard print skirt.
04909_00.jpg,The dress is a blue floral print spaghetti strap jumpsuit with a V-neckline and a fitted waist.
04910_00.jpg,"The dress is a black, sequined top with a V-neck and bell sleeves, paired with blue jeans."
04911_00.jpg,"The dress is a dark blue, short-sleeved, ribbed t-shirt with a crew neckline and a fitted fit."
04915_00.jpg,"The dress is a long-sleeved, buttoned, orange-red henley shirt with rolled-up sleeves and a square neckline."
04916_00.jpg,"The dress is a black floral print top with a pleated skirt, worn by a woman with an afro hairstyle."
04917_00.jpg,"The dress is a white and yellow striped t-shirt with short sleeves and a scoop neckline, paired with blue denim shorts."
04918_00.jpg,"The dress is a black, sleeveless crop top with scalloped edges and a fitted black skirt."
04919_00.jpg,"The dress is a sleeveless, purple athletic top with a fitted silhouette and a slightly flared bottom."
04920_00.jpg,The dress is a black long-sleeved top with a silver zipper and pink pants.
04921_00.jpg,The dress is a bright orange turtleneck sweater paired with light blue jeans.
04922_00.jpg,The dress is a white Vans t-shirt with black text and blue jeans.
04923_00.jpg,"The dress is a floral print top with a boat neckline and short sleeves, paired with white pants."
04924_00.jpg,"The dress is a long-sleeved, black, sparkly top with a boat neckline and a front pocket."
04925_00.jpg,The dress is a blue turtleneck sweater paired with high-waisted jeans.
04927_00.jpg,"The dress is a pink, short-sleeved top with a draped neckline and a black waistband, paired with a checkered skirt."
04928_00.jpg,The dress is a white t-shirt with black polka dots and pink shorts with white stripes.
04929_00.jpg,"The dress is a white t-shirt with black and red text that reads ""MAKE LOVE NOT WASTE."""
04930_00.jpg,The dress is a navy blue spaghetti strap top with white polka dots and cream-colored jeans.
04932_00.jpg,The dress is a black sleeveless top with ruffled straps and a yellow textured skirt.
04933_00.jpg,The dress is a white long-sleeved top with an embroidered logo on the left chest and black pants.
04934_00.jpg,The dress is a blue and black leopard print turtleneck top paired with black leather pants.
04935_00.jpg,The dress is a two-piece outfit featuring a pink short-sleeved top and a zebra-print pencil skirt.
04936_00.jpg,"The dress is a short-sleeved, pink blouse with a front knot and black pants."
04937_00.jpg,The dress is a pastel pink top with a V-neckline and teal leopard print pants with an elastic waistband.
04938_00.jpg,"The dress is a sleeveless, striped tank top with a scoop neckline and black shorts."
04939_00.jpg,The dress is a sleeveless floral print top with lace trim and denim jeans.
04940_00.jpg,"The dress is a black, three-quarter sleeve top with a belt and black pants."
04941_00.jpg,"The dress is a black one-shoulder velvet top with white polka dots, paired with high-waisted black jeans featuring silver buttons and pockets."
04942_00.jpg,The dress is a black sleeveless top with a ruched neckline and olive green pants.
04943_00.jpg,"The dress is a white, sleeveless top with a V-neckline and button details on the waistband."
04945_00.jpg,The dress is an orange long-sleeved shirt with a pocket and dark blue jeans.
04947_00.jpg,"The dress is a rust-colored, long-sleeved top with a V-neckline and an asymmetrical hemline, paired with a black leather skirt."
04948_00.jpg,"The dress is a white, sleeveless top with a V-neckline and a fitted silhouette, paired with light blue jeans."
04951_00.jpg,"The dress is a sleeveless, teal-colored top with a high neckline and a fitted silhouette, paired with white pants."
04952_00.jpg,The dress is black with gold lace accents and a red and black geometric patterned skirt.
04954_00.jpg,"The dress is a sleeveless, high-necked green bodysuit paired with light blue jeans."
04955_00.jpg,The dress is a red polo shirt with a gold horse logo on the chest and white high-waisted pants with a brown belt buckle.
04956_00.jpg,"The dress is a two-tone floral print top with a navy blue upper half and a peach lower half, paired with black pants."
04958_00.jpg,"The dress is a white sleeveless top with a bow at the front, paired with yellow high-waisted pants."
04959_00.jpg,"The dress is an orange sleeveless top with a square neckline and a flared hemline, paired with blue jeans."
04960_00.jpg,"The dress is a sleeveless, knee-length dress with a yellow and white polka dot pattern, featuring brown stripes and pockets on the sides."
04962_00.jpg,The dress is an orange top with white sleeves and a brown checkered skirt.
04964_00.jpg,"The dress is a navy blue and white striped t-shirt with a red logo on the left chest area, paired with white pants."
04965_00.jpg,"The dress is a teal ribbed long-sleeve top with a front knot and a deep V-neckline, paired with light blue jeans."
04966_00.jpg,The dress is a teal sleeveless top with a yellow underlayer and light blue leggings.
04967_00.jpg,"The dress is a sleeveless, cream-colored top with small black floral patterns and a tie waist."
04968_00.jpg,"The dress is a white sleeveless top with a fitted, slightly flared silhouette and a black skirt with white diamond patterns."
04969_00.jpg,The dress is a mint green t-shirt with a pocket and white pants.
04970_00.jpg,The dress is a maroon long-sleeved top with a front knot and black pants.
04971_00.jpg,The dress is a navy blue V-neck short-sleeved top with a yellow tie-waist skirt.
04973_00.jpg,The dress is a teal crop top with a black belt and pink pants.
04974_00.jpg,"The dress is a sleeveless, light blue top with a layered design and teal pants."
04975_00.jpg,"The dress is a black and white checkered long-sleeved blouse with a V-neckline, paired with light blue jeans."
04976_00.jpg,"The dress is a black long-sleeved turtleneck top with a high collar and a fitted silhouette, paired with high-waisted blue jeans."
04977_00.jpg,"The dress is a white t-shirt with navy blue horizontal stripes and a small red logo on the left chest area, worn over dark blue pants."
04978_00.jpg,"The dress is a black ribbed short-sleeved top with a cutout design on the front, paired with white jeans."
04979_00.jpg,"The dress is a navy blue sleeveless top with a lace neckline and a fitted silhouette, worn over light blue jeans."
04980_00.jpg,The dress is a snake print blouse with black pants.
04981_00.jpg,"The dress features a zebra print pattern with pink flowers and green leaves, paired with a black leather skirt."
04982_00.jpg,The dress is a green short-sleeved top with a pocket on the left side and black pants.
04984_00.jpg,The dress is a black and white striped t-shirt with lace sleeves and distressed jeans.
04985_00.jpg,The dress is a black strapless top with a green plaid mini skirt featuring a silver zipper detail on the side.
04986_00.jpg,The dress is a black sleeveless top with a scoop neckline and red pants.
04988_00.jpg,"The dress is a floral print top with a V-neckline and 3/4 sleeves, paired with matching pants."
04989_00.jpg,The dress is a mustard yellow and white striped long-sleeved top with a lace neckline and blue jeans.
04990_00.jpg,"The dress is a rust-colored, short-sleeved top with a draped neckline and plaid leggings underneath."
04991_00.jpg,"The dress is a burgundy long-sleeved top with a boat neckline and fitted sleeves, paired with blue jeans."
04993_00.jpg,"The dress is a black sleeveless top with a V-neckline and a ruffled front, paired with light blue jeans."
04994_00.jpg,"The dress is a sleeveless teal top with a textured pattern, paired with a high-waisted skirt featuring a chevron pattern in shades of blue and gray."
04995_00.jpg,The dress is black with white polka dots on the sleeves and a leopard print skirt.
04996_00.jpg,"The dress is a black sleeveless top with thin straps and a pattern of small white letters, paired with high-waisted blue jeans featuring decorative buttons and a belt."
04997_00.jpg,"The dress is a black short-sleeved T-shirt with the word ""PANTHERS"" printed on it."
04998_00.jpg,The dress is a floral print sleeveless top with thin straps and cream-colored jeans.
04999_00.jpg,"The dress is a black tank top with a scoop neckline and thin straps, paired with light blue jeans."
05000_00.jpg,"The dress is a white, short-sleeved t-shirt with a round neckline and a fitted fit."
05001_00.jpg,"The dress is a long-sleeved, maroon-colored top with a subtle black leopard print pattern."
05002_00.jpg,"The dress is a red lace top with a high collar and long sleeves, paired with cream-colored pants."
05003_00.jpg,"The dress is a sleeveless, pink leopard print top with a hal drawstring neckline and a black skirt."
05004_00.jpg,"The dress is a black sleeveless top with a beaded neckline and a layered skirt, paired with maroon pants."
05005_00.jpg,The dress is a black sleeveless top with a scoop neckline and blue jeans.
05007_00.jpg,The dress is a maroon-colored top with horizontal stripes and white pants.
05008_00.jpg,"The dress is a maroon long-sleeved top with a V-neckline and a front knot, paired with light blue jeans."
05009_00.jpg,"The dress is a long-sleeved, blue-gray top with a boat neckline and a subtle pattern, paired with dark jeans."
05012_00.jpg,"The dress is a light blue off-the-shoulder top with a white leaf pattern, paired with dark blue jeans."
05013_00.jpg,"The dress is a long-sleeved, black, sparkly top with a boat neckline and blue jeans."
05015_00.jpg,The dress is a black sleeveless top paired with white shorts featuring silver stripes and a belt.
05016_00.jpg,"The dress is a floral print top with a boat neckline and short sleeves, paired with mustard yellow corduroy pants."
05017_00.jpg,"The dress is a sleeveless blue top with a white floral pattern, paired with denim shorts."
05018_00.jpg,"The dress is a long-sleeved, brown top with a scoop neckline and fitted fit."
05019_00.jpg,"The dress is a white, short-sleeved top with a black belt tied around the waist and black pants."
05020_00.jpg,The dress is a yellow short-sleeved top with a round neckline and white pleated pants.
05021_00.jpg,"The dress is a red V-neck T-shirt with short sleeves and a fitted silhouette, worn over blue jeans."
05023_00.jpg,The dress is a white crop top with black pants and an embroidered logo on the chest.
05024_00.jpg,"The dress is an orange floral print blouse with ruffled sleeves and a V-neckline, paired with a black leather skirt."
05025_00.jpg,"The dress is a long-sleeved, cream-colored top with thin red stripes and blue jeans."
05026_00.jpg,The dress is a black short-sleeved top with a leopard print skirt.
05027_00.jpg,"The dress is a white t-shirt with the text ""LOVE IS THE ANSWER"" printed on it, paired with blue jeans."
05028_00.jpg,"The dress is a sleeveless, black and white checkered top with a V-neckline and fitted waist, paired with mustard yellow high-waisted jeans."
05029_00.jpg,The dress is a black jumpsuit with a sparkly top and a belt around the waist.
05030_00.jpg,"The dress is a floral print tunic with black and white flowers on a light green background, featuring a V-neckline and short sleeves."
05031_00.jpg,"The dress is a white T-shirt with a black circular logo and text on it, worn over light blue jeans."
05033_00.jpg,"The dress is a black ribbed short-sleeved top with lace details on the shoulders and sleeves, paired with blue jeans."
05034_00.jpg,"The dress is a long-sleeved, ribbed top with lace trim at the neckline and cuffs, paired with white paper-bag waist pants."
05035_00.jpg,"The dress is a navy blue, short-sleeved top with a boat neckline and tan pants."
05036_00.jpg,The dress is a black sleeveless top with ruffled details and white pants.
05037_00.jpg,"The dress is a black floral print top with a V-neckline and short sleeves, featuring pink flowers and green leaves on a black background, paired with blue jeans."
05038_00.jpg,"The dress is a long-sleeved, olive green top with a V-neckline and front pockets, paired with light blue pants."
05039_00.jpg,The dress is a white V-neck T-shirt with lace sleeves and blue jeans.
05040_00.jpg,"The dress is a long-sleeved, silver glitter top with a square neckline paired with black velvet pants featuring a crocodile print pattern."
05041_00.jpg,"The dress is a light purple, long-sleeved top with a square neckline and a sparkly texture, paired with black leather pants."
05042_00.jpg,The dress is a white short-sleeved blouse with a front pocket and blue jeans.
05045_00.jpg,The dress is a white long-sleeved top with a knot at the waist and blue jeans.
05046_00.jpg,"The dress is a black blouse with sheer black stripes and a black skirt, worn by a woman with brown hair."
05047_00.jpg,"The dress is a short-sleeved, polo-style top with horizontal stripes in pastel colors, paired with blue jeans."
05048_00.jpg,The dress is a blue long-sleeved top with a front bow and a black leather skirt with a central zipper.
05049_00.jpg,"The dress is a floral print tank top with a V-neck and thin straps, worn over blue jeans."
05050_00.jpg,The dress is a maroon ribbed top with ruffled sleeves and a black skirt with a tie at the waist.
05051_00.jpg,"The dress is a teal-colored blouse with a geometric pattern, featuring long sleeves and a V-neckline."
05054_00.jpg,The dress is a mustard yellow short-sleeved top with a mock neck and buttoned denim skirt.
05055_00.jpg,"The dress is a long-sleeved, charcoal gray top with lace trim at the neckline and bottom hem, paired with blue jeans."
05057_00.jpg,"The dress is a Puma-branded sports tank top with a white and black patterned design, paired with black track pants."
05060_00.jpg,The dress is a black lace camisole top with thin straps and white jeans.
05061_00.jpg,The dress is a white crop top with beige trim and a yellow patch on the chest.
05062_00.jpg,"The dress is a floral print skirt with a black background and white, orange, and light blue flowers, paired with a rust-colored ribbed long-sleeve top."
