,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
3833,images/04941_00.jpg,clothes/04941_00.jpg,,long sleeve,one shoulder,black,white,casual,one shoulder,black,black,"The dress is a black one-shoulder velvet top with white polka dots, paired with high-waisted black jeans featuring silver buttons and pockets.",False,False
3834,images/04942_00.jpg,clothes/04942_00.jpg,,short sleeve,cowl neck,black,,casual,tight fit,green,brown,The dress is a black sleeveless top with a ruched neckline and olive green pants.,False,False
3835,images/04943_00.jpg,clothes/04943_00.jpg,,short sleeve,round neck,white,red,casual,tight fit,beige,blonde,"The dress is a white, sleeveless top with a V-neckline and button details on the waistband.",False,False
3836,images/04945_00.jpg,clothes/04945_00.jpg,kings of indigo,long sleeve,polo collar,orange,,casual,tight fit,orange,blonde,The dress is an orange long-sleeved shirt with a pocket and dark blue jeans.,False,False
3837,images/04947_00.jpg,clothes/04947_00.jpg,,long sleeve,v neck,red,,casual,tight fit,red,black,"The dress is a rust-colored, long-sleeved top with a V-neckline and an asymmetrical hemline, paired with a black leather skirt.",False,False
3838,images/04948_00.jpg,clothes/04948_00.jpg,,short sleeve,v neck,white,white,casual,tight fit,blue,blonde,"The dress is a white, sleeveless top with a V-neckline and a fitted silhouette, paired with light blue jeans.",False,False
3839,images/04951_00.jpg,clothes/04951_00.jpg,,sleeveless,high neck,green,mint green,casual,tight fit,white,blonde,"The dress is a sleeveless, teal-colored top with a high neckline and a fitted silhouette, paired with white pants.",False,False
3840,images/04952_00.jpg,clothes/04952_00.jpg,,short sleeve,v neck,black,lace,casual,tight fit,black,blonde,The dress is black with gold lace accents and a red and black geometric patterned skirt.,False,False
3841,images/04954_00.jpg,clothes/04954_00.jpg,,short sleeve,v neck,green,green,casual,tight fit,green,brown,"The dress is a sleeveless, high-necked green bodysuit paired with light blue jeans.",False,False
3842,images/04955_00.jpg,clothes/04955_00.jpg,polo,short sleeve,polo collar,red,blue,casual,loose fit,red,blonde,The dress is a red polo shirt with a gold horse logo on the chest and white high-waisted pants with a brown belt buckle.,False,False
3843,images/04956_00.jpg,clothes/04956_00.jpg,,short sleeve,round neck,navy blue,floral pattern,casual,tight fit,black,blonde,"The dress is a two-tone floral print top with a navy blue upper half and a peach lower half, paired with black pants.",False,False
3844,images/04958_00.jpg,clothes/04958_00.jpg,,short sleeve,heart neck,white,white,casual,tight fit,yellow,blonde,"The dress is a white sleeveless top with a bow at the front, paired with yellow high-waisted pants.",False,False
3845,images/04959_00.jpg,clothes/04959_00.jpg,,,v neck,orange,,casual,tight fit,orange,blonde,"The dress is an orange sleeveless top with a square neckline and a flared hemline, paired with blue jeans.",False,False
3846,images/04960_00.jpg,clothes/04960_00.jpg,saint,short sleeve,round neck,beige,yellow,casual,tight fit,yellow,brown,"The dress is a sleeveless, knee-length dress with a yellow and white polka dot pattern, featuring brown stripes and pockets on the sides.",False,False
3847,images/04962_00.jpg,clothes/04962_00.jpg,,long sleeve,v neck,pink,orange,casual,loose fit,orange,black,The dress is an orange top with white sleeves and a brown checkered skirt.,False,False
3848,images/04964_00.jpg,clothes/04964_00.jpg,,short sleeve,round neck,navy blue,white,casual,tight fit,white,brown,"The dress is a navy blue and white striped t-shirt with a red logo on the left chest area, paired with white pants.",False,False
3849,images/04965_00.jpg,clothes/04965_00.jpg,,long sleeve,v neck,teal,teal,casual,tight fit,blue,blonde,"The dress is a teal ribbed long-sleeve top with a front knot and a deep V-neckline, paired with light blue jeans.",False,False
3850,images/04966_00.jpg,clothes/04966_00.jpg,,short sleeve,cowl neck,teal,teal,casual,tight fit,green,black,The dress is a teal sleeveless top with a yellow underlayer and light blue leggings.,False,False
3851,images/04967_00.jpg,clothes/04967_00.jpg,envii,sleeveless,round neck,yellow,black,casual,tight fit,blue,blonde,"The dress is a sleeveless, cream-colored top with small black floral patterns and a tie waist.",False,False
3852,images/04968_00.jpg,clothes/04968_00.jpg,tory burch,short sleeve,round neck,white,gray,casual,tight fit,black,blonde,"The dress is a white sleeveless top with a fitted, slightly flared silhouette and a black skirt with white diamond patterns.",False,False
3853,images/04969_00.jpg,clothes/04969_00.jpg,,short sleeve,round neck,mint green,mint green,casual,loose fit,green,blonde,The dress is a mint green t-shirt with a pocket and white pants.,False,False
3854,images/04970_00.jpg,clothes/04970_00.jpg,,long sleeve,round neck,red,red,casual,tight fit,black,brown,The dress is a maroon long-sleeved top with a front knot and black pants.,False,False
3855,images/04971_00.jpg,clothes/04971_00.jpg,,short sleeve,v neck,navy blue,gray,casual,loose fit,yellow,blonde,The dress is a navy blue V-neck short-sleeved top with a yellow tie-waist skirt.,False,False
3856,images/04973_00.jpg,clothes/04973_00.jpg,,long sleeve,v neck,teal,black,casual,tight fit,pink,black,The dress is a teal crop top with a black belt and pink pants.,False,False
3857,images/04974_00.jpg,clothes/04974_00.jpg,,sleeveless,round neck,light blue,light blue,casual,loose fit,blue,blonde,"The dress is a sleeveless, light blue top with a layered design and teal pants.",False,False
3858,images/04975_00.jpg,clothes/04975_00.jpg,,long sleeve,v neck,black,gray,casual,loose fit,black,blonde,"The dress is a black and white checkered long-sleeved blouse with a V-neckline, paired with light blue jeans.",False,False
3859,images/04976_00.jpg,clothes/04976_00.jpg,,long sleeve,turtleneck,black,,casual,tight fit,black,black,"The dress is a black long-sleeved turtleneck top with a high collar and a fitted silhouette, paired with high-waisted blue jeans.",False,False
3860,images/04977_00.jpg,clothes/04977_00.jpg,jack wills,short sleeve,round neck,white,black,casual,tight fit,blue,blonde,"The dress is a white t-shirt with navy blue horizontal stripes and a small red logo on the left chest area, worn over dark blue pants.",False,False
3861,images/04978_00.jpg,clothes/04978_00.jpg,,short sleeve,round neck,black,,casual,tight fit,black,blonde,"The dress is a black ribbed short-sleeved top with a cutout design on the front, paired with white jeans.",False,False
3862,images/04979_00.jpg,clothes/04979_00.jpg,,sleeveless,v neck,black,blue,casual,tight fit,blue,blonde,"The dress is a navy blue sleeveless top with a lace neckline and a fitted silhouette, worn over light blue jeans.",False,False
3863,images/04980_00.jpg,clothes/04980_00.jpg,,short sleeve,v neck,black,beige,casual,tight fit,black,blonde,The dress is a snake print blouse with black pants.,False,False
3864,images/04981_00.jpg,clothes/04981_00.jpg,,long sleeve,round neck,green,pink,casual,loose fit,black,blonde,"The dress features a zebra print pattern with pink flowers and green leaves, paired with a black leather skirt.",False,False
3865,images/04982_00.jpg,clothes/04982_00.jpg,tall,short sleeve,round neck,green,green,casual,tight fit,black,brown,The dress is a green short-sleeved top with a pocket on the left side and black pants.,False,False
3866,images/04984_00.jpg,clothes/04984_00.jpg,,short sleeve,scoop neck,dark blue,white,casual,tight fit,blue,blonde,The dress is a black and white striped t-shirt with lace sleeves and distressed jeans.,False,False
3867,images/04985_00.jpg,clothes/04985_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,blonde,The dress is a black strapless top with a green plaid mini skirt featuring a silver zipper detail on the side.,False,False
3868,images/04986_00.jpg,clothes/04986_00.jpg,,short sleeve,scoop neck,black,green,casual,tight fit,black,brown,The dress is a black sleeveless top with a scoop neckline and red pants.,False,False
3869,images/04988_00.jpg,clothes/04988_00.jpg,,long sleeve,v neck,green,pink,casual,loose fit,green,black,"The dress is a floral print top with a V-neckline and 3/4 sleeves, paired with matching pants.",False,False
3870,images/04989_00.jpg,clothes/04989_00.jpg,,long sleeve,boat neck,yellow,white,casual,tight fit,blue,black,The dress is a mustard yellow and white striped long-sleeved top with a lace neckline and blue jeans.,False,False
3871,images/04990_00.jpg,clothes/04990_00.jpg,,short sleeve,cowl neck,orange,orange,casual,loose fit,red,blonde,"The dress is a rust-colored, short-sleeved top with a draped neckline and plaid leggings underneath.",False,False
3872,images/04991_00.jpg,clothes/04991_00.jpg,,three quarter sleeve,scoop neck,maroon,maroon,casual,loose fit,red,blonde,"The dress is a burgundy long-sleeved top with a boat neckline and fitted sleeves, paired with blue jeans.",False,False
3873,images/04993_00.jpg,clothes/04993_00.jpg,,short sleeve,v neck,black,,casual,tight fit,black,brown,"The dress is a black sleeveless top with a V-neckline and a ruffled front, paired with light blue jeans.",False,False
3874,images/04994_00.jpg,clothes/04994_00.jpg,,sleeveless,round neck,blue,teal,casual,tight fit,blue,blonde,"The dress is a sleeveless teal top with a textured pattern, paired with a high-waisted skirt featuring a chevron pattern in shades of blue and gray.",False,False
3875,images/04995_00.jpg,clothes/04995_00.jpg,,short sleeve,v neck,black,silver,casual,loose fit,black,black,The dress is black with white polka dots on the sleeves and a leopard print skirt.,False,False
3876,images/04996_00.jpg,clothes/04996_00.jpg,rl,short sleeve,square neck,black,black,casual,tight fit,blue,brown,"The dress is a black sleeveless top with thin straps and a pattern of small white letters, paired with high-waisted blue jeans featuring decorative buttons and a belt.",False,False
3877,images/04997_00.jpg,clothes/04997_00.jpg,superdry,short sleeve,scoop neck,black,brown,casual,tight fit,black,brown,"The dress is a black short-sleeved T-shirt with the word ""PANTHERS"" printed on it.",False,False
3878,images/04998_00.jpg,clothes/04998_00.jpg,,short sleeve,v neck,orange,green,casual,loose fit,yellow,brown,The dress is a floral print sleeveless top with thin straps and cream-colored jeans.,False,False
3879,images/04999_00.jpg,clothes/04999_00.jpg,,short sleeve,scoop neck,black,,casual,tight fit,black,black,"The dress is a black tank top with a scoop neckline and thin straps, paired with light blue jeans.",False,False
3880,images/05000_00.jpg,clothes/05000_00.jpg,,short sleeve,v neck,white,,casual,tight fit,white,blonde,"The dress is a white, short-sleeved t-shirt with a round neckline and a fitted fit.",False,False
3881,images/05001_00.jpg,clothes/05001_00.jpg,,long sleeve,v neck,pink,purple,casual,tight fit,red,blonde,"The dress is a long-sleeved, maroon-colored top with a subtle black leopard print pattern.",False,False
3882,images/05002_00.jpg,clothes/05002_00.jpg,,long sleeve,v neck,red,red,casual,tight fit,red,black,"The dress is a red lace top with a high collar and long sleeves, paired with cream-colored pants.",False,False
3883,images/05003_00.jpg,clothes/05003_00.jpg,,short sleeve,hal collar,pink,light pink,casual,tight fit,black,brown,"The dress is a sleeveless, pink leopard print top with a hal drawstring neckline and a black skirt.",False,False
3884,images/05004_00.jpg,clothes/05004_00.jpg,,sleeveless,v neck,black,silver,casual,tight fit,red,blonde,"The dress is a black sleeveless top with a beaded neckline and a layered skirt, paired with maroon pants.",False,False
3885,images/05005_00.jpg,clothes/05005_00.jpg,,short sleeve,v neck,black,,casual,loose fit,blue,blonde,The dress is a black sleeveless top with a scoop neckline and blue jeans.,False,False
3886,images/05007_00.jpg,clothes/05007_00.jpg,statiquo,long sleeve,round neck,burgundy,burgundy,casual,loose fit,white,black,The dress is a maroon-colored top with horizontal stripes and white pants.,False,False
3887,images/05008_00.jpg,clothes/05008_00.jpg,,long sleeve,v neck,purple,maroon,casual,tight fit,blue,blonde,"The dress is a maroon long-sleeved top with a V-neckline and a front knot, paired with light blue jeans.",False,False
3888,images/05009_00.jpg,clothes/05009_00.jpg,,long sleeve,round neck,gray,gray,casual,loose fit,gray,black,"The dress is a long-sleeved, blue-gray top with a boat neckline and a subtle pattern, paired with dark jeans.",False,False
3889,images/05012_00.jpg,clothes/05012_00.jpg,,short sleeve,scoop neck,blue,white,casual,tight fit,blue,blonde,"The dress is a light blue off-the-shoulder top with a white leaf pattern, paired with dark blue jeans.",False,False
3890,images/05013_00.jpg,clothes/05013_00.jpg,,long sleeve,boat neck,gray,gray,casual,tight fit,blue,black,"The dress is a long-sleeved, black, sparkly top with a boat neckline and blue jeans.",False,False
3891,images/05015_00.jpg,clothes/05015_00.jpg,,short sleeve,scoop neck,black,,casual,tight fit,black,brown,The dress is a black sleeveless top paired with white shorts featuring silver stripes and a belt.,False,False
3892,images/05016_00.jpg,clothes/05016_00.jpg,,short sleeve,round neck,dark blue,pink,casual,tight fit,yellow,black,"The dress is a floral print top with a boat neckline and short sleeves, paired with mustard yellow corduroy pants.",False,False
3893,images/05017_00.jpg,clothes/05017_00.jpg,,short sleeve,cowl neck,blue,light blue,casual,tight fit,blue,blonde,"The dress is a sleeveless blue top with a white floral pattern, paired with denim shorts.",False,False
3894,images/05018_00.jpg,clothes/05018_00.jpg,,long sleeve,boat neck,pink,pink,casual,tight fit,blue,blonde,"The dress is a long-sleeved, brown top with a scoop neckline and fitted fit.",False,False
3895,images/05019_00.jpg,clothes/05019_00.jpg,,short sleeve,scoop neck,white,,casual,tight fit,black,blonde,"The dress is a white, short-sleeved top with a black belt tied around the waist and black pants.",False,False
3896,images/05020_00.jpg,clothes/05020_00.jpg,,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,black,The dress is a yellow short-sleeved top with a round neckline and white pleated pants.,False,False
3897,images/05021_00.jpg,clothes/05021_00.jpg,,short sleeve,v neck,red,,casual,tight fit,red,brown,"The dress is a red V-neck T-shirt with short sleeves and a fitted silhouette, worn over blue jeans.",False,False
3898,images/05023_00.jpg,clothes/05023_00.jpg,,short sleeve,v neck,white,,casual,loose fit,black,black,The dress is a white crop top with black pants and an embroidered logo on the chest.,False,False
3899,images/05024_00.jpg,clothes/05024_00.jpg,,long sleeve,v neck,yellow,pink,casual,loose fit,black,black,"The dress is an orange floral print blouse with ruffled sleeves and a V-neckline, paired with a black leather skirt.",False,False
3900,images/05025_00.jpg,clothes/05025_00.jpg,,long sleeve,circle neck,pale yellow,pink stripe,casual,tight fit,blue,blonde,"The dress is a long-sleeved, cream-colored top with thin red stripes and blue jeans.",False,False
3901,images/05026_00.jpg,clothes/05026_00.jpg,,short sleeve,boat neck,black,,casual,tight fit,black,black,The dress is a black short-sleeved top with a leopard print skirt.,False,False
3902,images/05027_00.jpg,clothes/05027_00.jpg,,short sleeve,round neck,white,silver,casual,tight fit,blue,black,"The dress is a white t-shirt with the text ""LOVE IS THE ANSWER"" printed on it, paired with blue jeans.",False,False
3903,images/05028_00.jpg,clothes/05028_00.jpg,,short sleeve,v neck,black,gray,casual,tight fit,brown,blonde,"The dress is a sleeveless, black and white checkered top with a V-neckline and fitted waist, paired with mustard yellow high-waisted jeans.",False,False
3904,images/05029_00.jpg,clothes/05029_00.jpg,,short sleeve,boat neck,black,,informal,tight fit,black,brown,The dress is a black jumpsuit with a sparkly top and a belt around the waist.,False,False
3905,images/05030_00.jpg,clothes/05030_00.jpg,,short sleeve,v neck,yellow,black,casual,loose fit,black,blonde,"The dress is a floral print tunic with black and white flowers on a light green background, featuring a V-neckline and short sleeves.",False,False
3906,images/05031_00.jpg,clothes/05031_00.jpg,,short sleeve,round neck,white,black,casual,loose fit,black,black,"The dress is a white T-shirt with a black circular logo and text on it, worn over light blue jeans.",False,False
3907,images/05033_00.jpg,clothes/05033_00.jpg,,short sleeve,v neck,black,lace,casual,tight fit,black,black,"The dress is a black ribbed short-sleeved top with lace details on the shoulders and sleeves, paired with blue jeans.",False,False
3908,images/05034_00.jpg,clothes/05034_00.jpg,,long sleeve,round neck,pink,red,casual,loose fit,white,brown,"The dress is a long-sleeved, ribbed top with lace trim at the neckline and cuffs, paired with white paper-bag waist pants.",False,False
3909,images/05035_00.jpg,clothes/05035_00.jpg,,short sleeve,round neck,dark blue,dark blue,casual,tight fit,tan,red,"The dress is a navy blue, short-sleeved top with a boat neckline and tan pants.",False,False
3910,images/05036_00.jpg,clothes/05036_00.jpg,,sleeveless,v neck,black,white,casual,tight fit,white,black,The dress is a black sleeveless top with ruffled details and white pants.,False,False
3911,images/05037_00.jpg,clothes/05037_00.jpg,,short sleeve,v neck,black,pink,casual,tight fit,blue,blonde,"The dress is a black floral print top with a V-neckline and short sleeves, featuring pink flowers and green leaves on a black background, paired with blue jeans.",False,False
3912,images/05038_00.jpg,clothes/05038_00.jpg,,long sleeve,v neck,green,black,casual,tight fit,blue,black,"The dress is a long-sleeved, olive green top with a V-neckline and front pockets, paired with light blue pants.",False,False
3913,images/05039_00.jpg,clothes/05039_00.jpg,,short sleeve,v neck,white,lace,casual,tight fit,blue,brown,The dress is a white V-neck T-shirt with lace sleeves and blue jeans.,False,False
3914,images/05040_00.jpg,clothes/05040_00.jpg,,long sleeve,scoop neck,grey,,casual,tight fit,black,brown,"The dress is a long-sleeved, silver glitter top with a square neckline paired with black velvet pants featuring a crocodile print pattern.",False,False
3915,images/05041_00.jpg,clothes/05041_00.jpg,,long sleeve,boat neck,purple,light purple,casual,tight fit,black,brown,"The dress is a light purple, long-sleeved top with a square neckline and a sparkly texture, paired with black leather pants.",False,False
3916,images/05042_00.jpg,clothes/05042_00.jpg,,short sleeve,v neck,white,gray,casual,tight fit,blue,black,The dress is a white short-sleeved blouse with a front pocket and blue jeans.,False,False
3917,images/05045_00.jpg,clothes/05045_00.jpg,,long sleeve,round neck,white,white,casual,tight fit,blue,blonde,The dress is a white long-sleeved top with a knot at the waist and blue jeans.,False,False
3918,images/05046_00.jpg,clothes/05046_00.jpg,,long sleeve,boat neck,black,black,casual,tight fit,black,brown,"The dress is a black blouse with sheer black stripes and a black skirt, worn by a woman with brown hair.",False,False
3919,images/05047_00.jpg,clothes/05047_00.jpg,,short sleeve,round neck,white,purple,casual,tight fit,blue,black,"The dress is a short-sleeved, polo-style top with horizontal stripes in pastel colors, paired with blue jeans.",False,False
3920,images/05048_00.jpg,clothes/05048_00.jpg,,long sleeve,v neck,blue,,casual,tight fit,blue,blonde,The dress is a blue long-sleeved top with a front bow and a black leather skirt with a central zipper.,False,False
3921,images/05049_00.jpg,clothes/05049_00.jpg,,short sleeve,v neck,black,white,casual,tight fit,blue,brown,"The dress is a floral print tank top with a V-neck and thin straps, worn over blue jeans.",False,False
3922,images/05050_00.jpg,clothes/05050_00.jpg,,short sleeve,square neck,purple,,casual,tight fit,black,brown,The dress is a maroon ribbed top with ruffled sleeves and a black skirt with a tie at the waist.,False,False
3923,images/05051_00.jpg,clothes/05051_00.jpg,,long sleeve,v neck,green,blue,casual,tight fit,blue,blonde,"The dress is a teal-colored blouse with a geometric pattern, featuring long sleeves and a V-neckline.",False,False
3924,images/05054_00.jpg,clothes/05054_00.jpg,,short sleeve,cowl neck,yellow,,casual,tight fit,yellow,blonde,The dress is a mustard yellow short-sleeved top with a mock neck and buttoned denim skirt.,False,False
3925,images/05055_00.jpg,clothes/05055_00.jpg,,long sleeve,scoop neck,gray,black,casual,tight fit,blue,black,"The dress is a long-sleeved, charcoal gray top with lace trim at the neckline and bottom hem, paired with blue jeans.",False,False
3926,images/05057_00.jpg,clothes/05057_00.jpg,puma,short sleeve,v neck,black,white,casual,tight fit,black,black,"The dress is a Puma-branded sports tank top with a white and black patterned design, paired with black track pants.",False,False
3927,images/05060_00.jpg,clothes/05060_00.jpg,,short sleeve,v neck,black,black,casual,tight fit,black,blonde,The dress is a black lace camisole top with thin straps and white jeans.,False,False
3928,images/05061_00.jpg,clothes/05061_00.jpg,lee,short sleeve,round neck,white,beige,casual,tight fit,blue,black,The dress is a white crop top with beige trim and a yellow patch on the chest.,False,False
3929,images/05062_00.jpg,clothes/05062_00.jpg,,long sleeve,boat neck,orange,,casual,tight fit,orange,blonde,"The dress is a floral print skirt with a black background and white, orange, and light blue flowers, paired with a rust-colored ribbed long-sleeve top.",False,False
3930,images/05063_00.jpg,clothes/05063_00.jpg,fila,short sleeve,round neck,blue,,casual,loose fit,blue,black,"The dress is a blue, short-sleeved t-shirt with a logo on the left sleeve and jeans.",False,False
3931,images/05064_00.jpg,clothes/05064_00.jpg,lilac,short sleeve,round neck,lilac,,casual,loose fit,purple,brown,"The dress is a pastel purple, short-sleeved top and skirt set with layered necklaces.",False,False
3932,images/05067_00.jpg,clothes/05067_00.jpg,,short sleeve,v neck,blue,light blue,casual,tight fit,black,blonde,"The dress is a blue, short-sleeved top with a knot at the waist and a black denim skirt with buttons down the front.",False,False
3933,images/05068_00.jpg,clothes/05068_00.jpg,,short sleeve,round neck,purple,pink,casual,loose fit,blue,blonde,"The dress is a sleeveless, light blue tank top with a pattern of pink polka dots.",False,False
3934,images/05069_00.jpg,clothes/05069_00.jpg,,short sleeve,v neck,black,lace,casual,tight fit,beige,brown,The dress is a black spaghetti strap top with a V-neckline and beige high-waist pants.,False,False
3935,images/05070_00.jpg,clothes/05070_00.jpg,,long sleeve,round neck,navy,white,casual,tight fit,black,blonde,"The dress is a long-sleeved, navy blue top with small white pol dots, featuring a scoop neckline and a fitted silhouette.",False,False
3936,images/05071_00.jpg,clothes/05071_00.jpg,,short sleeve,scoop neck,black,lace,casual,tight fit,beige,brown,"The dress is a black top with lace detailing and button accents, paired with cream-colored high-waisted pants.",False,False
3937,images/05072_00.jpg,clothes/05072_00.jpg,killa,short sleeve,round neck,black,black,casual,loose fit,black,black,The dress is a black t-shirt with short sleeves and pink shorts.,False,False
3938,images/05073_00.jpg,clothes/05073_00.jpg,,long sleeve,v neck,white,red,casual,tight fit,blue,blonde,The dress is a white long-sleeved top with a V-neckline and blue jeans.,False,False
3939,images/05075_00.jpg,clothes/05075_00.jpg,,short sleeve,round neck,pink,beige,casual,loose fit,pink,brown,The dress is a pastel pink top with lace details and light blue jeans.,False,False
3940,images/05076_00.jpg,clothes/05076_00.jpg,ragged jeans,short sleeve,round neck,black,white,casual,tight fit,gray,black,The dress is a black t-shirt with white trim and a small white logo on the chest.,False,False
3941,images/05077_00.jpg,clothes/05077_00.jpg,,short sleeve,round neck,green,gray,casual,tight fit,white,blonde,"The dress is a sleeveless, olive green top with lace detailing at the neckline and shoulders, paired with cream-colored pants.",False,False
3942,images/05079_00.jpg,clothes/05079_00.jpg,,short sleeve,v neck,light blue,gray,casual,tight fit,black,brown,The dress is a light blue spaghetti strap top with lace trim and black high-waisted jeans.,False,False
3943,images/05080_00.jpg,clothes/05080_00.jpg,,long sleeve,boat neck,black,white and gold,casual,tight fit,white,blonde,"The dress is a black long-sleeved top with gold and white polka dots, paired with white high-waisted jeans.",False,False
3944,images/05081_00.jpg,clothes/05081_00.jpg,,short sleeve,scoop neck,green,green,casual,tight fit,blue,brown,"The dress is a teal green t-shirt with short sleeves and a side slit, paired with distressed blue jeans.",False,False
3945,images/05082_00.jpg,clothes/05082_00.jpg,karl lagerfeld,short sleeve,circle neck,white,,casual,tight fit,black,red,"The dress is a white t-shirt with a cat face design on the front, paired with black pants and a black belt.",False,False
3946,images/05083_00.jpg,clothes/05083_00.jpg,jdy,short sleeve,scoop neck,burgundy,,casual,tight fit,black,black,The dress is a maroon-colored tank top with lace detailing on the shoulders and black jeans.,False,False
3947,images/05084_00.jpg,clothes/05084_00.jpg,,short sleeve,round neck,white,,casual,tight fit,white,brown,"The dress is a white short-sleeved top paired with high-waisted, striped pants.",False,False
3948,images/05085_00.jpg,clothes/05085_00.jpg,,long sleeve,high neck,red,orange,casual,loose fit,red,black,The dress is an orange ribbed long-sleeved top with lace details and a patterned skirt in shades of brown and green.,False,False
3949,images/05086_00.jpg,clothes/05086_00.jpg,,long sleeve,v neck,dark blue,,casual,tight fit,beige,black,"The dress is a long-sleeved, navy blue top with a V-neckline paired with beige high-waisted trousers.",False,False
3950,images/05088_00.jpg,clothes/05088_00.jpg,,short sleeve,scoop neck,white,black,casual,tight fit,blue,brown,"The dress is a black and white striped short-sleeved top with a scoop neckline, paired with high-waisted blue jeans.",False,False
3951,images/05089_00.jpg,clothes/05089_00.jpg,,short sleeve,scoop neck,white,gray,casual,tight fit,black,brown,The dress is a white sleeveless top with a scoop neckline and black leather-like skirt.,False,False
3952,images/05090_00.jpg,clothes/05090_00.jpg,g star,short sleeve,scoop neck,black,white,casual,tight fit,black,brown,The dress is a black short-sleeved top with a scoop neckline and black pants with red stripes on the sides.,False,False
3953,images/05092_00.jpg,clothes/05092_00.jpg,wrangler,short sleeve,round neck,black,white,casual,loose fit,black,brown,The dress is a black Wrangler T-shirt with a white rectangular logo on the chest.,False,False
3954,images/05093_00.jpg,clothes/05093_00.jpg,jacqueline de lorient,long sleeve,v neck,yellow,yellow,casual,tight fit,yellow,black,The dress is a mustard yellow blouse with long sleeves and a black pleated skirt.,False,False
3955,images/05095_00.jpg,clothes/05095_00.jpg,only t,long sleeve,v neck,green,green,casual,tight fit,green,blonde,The dress is a green ribbed long-sleeve top with a scoop neckline and blue jeans.,False,False
3956,images/05096_00.jpg,clothes/05096_00.jpg,,short sleeve,round neck,black,yellow,casual,tight fit,black,black,"The dress is black with a graphic tee featuring a cartoon character and text, paired with matching black shorts.",False,False
3957,images/05097_00.jpg,clothes/05097_00.jpg,,long sleeve,boat neck,brown,black,casual,loose fit,black,brown,The dress is a leopard print crop top with long sleeves and black denim shorts.,False,False
3958,images/05098_00.jpg,clothes/05098_00.jpg,,short sleeve,boat neck,white,brown,casual,loose fit,black,brown,"The dress is a striped, short-sleeved top with orange and white horizontal stripes, paired with black denim shorts.",False,False
3959,images/05099_00.jpg,clothes/05099_00.jpg,,short sleeve,round neck,white,,casual,tight fit,white,black,The dress is a white sleeveless top with a lace neckline and matching white pants.,False,False
3960,images/05100_00.jpg,clothes/05100_00.jpg,,sleeveless,round neck,black,white,casual,tight fit,white,brown,"The dress is a black sleeveless blouse with lace details on the shoulders and a button front, paired with white pants.",False,False
3961,images/05102_00.jpg,clothes/05102_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,black,The dress is a black long-sleeved top with a deep V-neckline and a silver metallic skirt.,False,False
3962,images/05103_00.jpg,clothes/05103_00.jpg,,short sleeve,v neck,green,brown,casual,tight fit,green,blonde,"The dress is a green V-neck T-shirt with short sleeves and a fitted silhouette, paired with black pleated pants.",False,False
3963,images/05106_00.jpg,clothes/05106_00.jpg,,short sleeve,hal cut out,black,,casual,tight fit,black,brown,"The dress is a black, sleeveless jumpsuit with a cutout back and side pockets.",False,False
3964,images/05107_00.jpg,clothes/05107_00.jpg,,short sleeve,round neck,black,red,casual,tight fit,green,brown,The dress is a black floral print top with a square pattern and green leather pants with silver belt buckles.,False,False
3965,images/05108_00.jpg,clothes/05108_00.jpg,,short sleeve,round neck,black,floral,casual,loose fit,blue,blonde,"The dress is a floral print top with a navy blue background and colorful flowers, paired with dark blue leggings.",False,False
3966,images/05109_00.jpg,clothes/05109_00.jpg,,short sleeve,round neck,white,green,casual,tight fit,black,brown,"The dress is a white T-shirt with a graphic of a crocodile and the text ""IN A WHILE CROCODILE"" on it, paired with black leggings.",False,False
3967,images/05110_00.jpg,clothes/05110_00.jpg,,short sleeve,boat neck,yellow,purple,casual,tight fit,white,brown,The dress is a yellow floral print off-shoulder top with ruffled details and white high-waisted pants.,False,False
3968,images/05111_00.jpg,clothes/05111_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,blonde,"The dress is a black long-sleeved top with a deep V-neckline and a front knot, paired with a black denim skirt featuring a front zipper.",False,False
3969,images/05113_00.jpg,clothes/05113_00.jpg,,long sleeve,boat neck,black,pinstripe,casual,tight fit,white,blonde,The dress is a black pinstripe blouse with off-shoulder sleeves and white pants.,False,False
3970,images/05114_00.jpg,clothes/05114_00.jpg,,short sleeve,round neck,black,white,casual,tight fit,white,brown,"The dress is black with silver embellishments on the shoulders and sleeves, paired with white pants.",False,False
3971,images/05116_00.jpg,clothes/05116_00.jpg,,short sleeve,round neck,white,white,casual,tight fit,blue,brown,"The dress is a white sleeveless top with lace details around the neckline and shoulders, paired with high-waisted blue jeans.",False,False
3972,images/05118_00.jpg,clothes/05118_00.jpg,,short sleeve,v neck,black,,casual,tight fit,tan,black,The dress is a black V-neck top with a tan button-down skirt featuring a front pocket and a black tie at the waist.,False,False
3973,images/05119_00.jpg,clothes/05119_00.jpg,raisensvende,short sleeve,scoop neck,black,,casual,tight fit,blue,brown,The dress is a black ribbed tank top paired with high-waisted blue jeans featuring button details on the front.,False,False
3974,images/05120_00.jpg,clothes/05120_00.jpg,,long sleeve,v neck,white,,casual,tight fit,blue,blonde,"The dress is a white, long-sleeved, ribbed top with a scoop neckline and high-waisted blue jeans.",False,False
